state	module	index	analysis_set	n	median_centered	mean_centered	p_value	status	q_value	direction
1	leiden6	MGI	exclude_grey	51	0	-0.0373812118955464	1	ok	1	no_call
1	leiden5	MGI	exclude_grey	59	0	0.161562864972277	1	ok	1	no_call
2	leiden4	MGI	exclude_grey	39	0	-0.0931604633232511	1	ok	1	no_call
2	leiden3	MGI	exclude_grey	39	0	-0.0931604633232511	1	ok	1	no_call
2	leiden2	MGI	exclude_grey	38	0	0		ok		no_call
5	leiden1	MGI	exclude_grey	35	0	0.671554863137629	0.401678166469773	ok	0.803356332939546	no_call
5	leiden4	MGI	exclude_grey	35	0	-0.354193948738559	0.0360316862182336	ok	0.0880774552001265	no_call
5	leiden2	MGI	exclude_grey	35	0	-0.354193948738559	0.0360316862182336	ok	0.0880774552001265	no_call
5	leiden6	MGI	exclude_grey	35	0	-0.354193948738559	0.0360316862182336	ok	0.0880774552001265	no_call
5	leiden3	MGI	exclude_grey	35	0	-0.354193948738559	0.0360316862182336	ok	0.0880774552001265	no_call
5	leiden5	MGI	exclude_grey	35	0	0.745220931816606	0.401678166469773	ok	0.803356332939546	no_call
2	leiden1	MGI	exclude_grey	34	0	-0.106860531459023	1	ok	1	no_call
2	leiden5	MGI	exclude_grey	36	0	0.302771505800566	1	ok	1	no_call
2	leiden6	MGI	exclude_grey	7	0	0		insufficient_n		no_call
4	leiden4	MGI	exclude_grey	48	0	0		ok		no_call
4	leiden1	MGI	exclude_grey	48	0	0		ok		no_call
4	leiden2	MGI	exclude_grey	48	0	0		ok		no_call
4	leiden5	MGI	exclude_grey	46	0	0		ok		no_call
4	leiden6	MGI	exclude_grey	43	0	0		ok		no_call
4	leiden3	MGI	exclude_grey	48	0	0		ok		no_call
3	leiden1	MFI	exclude_grey	32	0.324379920302673	-2.05619497400335	0.259826483892312	ok	0.342498546948957	no_call
3	leiden2	MFI	exclude_grey	32	0.531494917213064	0.671935837572682	0.00230935745216598	ok	0.0223237887042712	enriched
3	leiden3	MFI	exclude_grey	32	0.531494917213064	0.671935837572682	0.00230935745216598	ok	0.0223237887042712	enriched
3	leiden4	MFI	exclude_grey	32	0.531494917213064	0.671935837572682	0.00230935745216598	ok	0.0223237887042712	enriched
3	leiden5	MFI	exclude_grey	32	-1.42913133798376	-0.436716260932103	0.213359515727754	ok	0.294639331243088	no_call
3	leiden6	MFI	exclude_grey	24	0.47571305977392	0.636138296289873	0.0143490767816456	ok	0.10403080666693	no_call
1	leiden3	MFI	exclude_grey	60	0	-0.12508294205253	0.142213241936393	ok	0.206209200807769	no_call
1	leiden4	MFI	exclude_grey	60	0	-0.12508294205253	0.142213241936393	ok	0.206209200807769	no_call
1	leiden1	MFI	exclude_grey	60	0	-0.12508294205253	0.142213241936393	ok	0.206209200807769	no_call
1	leiden2	MFI	exclude_grey	60	0	-0.12508294205253	0.142213241936393	ok	0.206209200807769	no_call
1	leiden6	MFI	exclude_grey	51	0	-0.147156402414741	0.142213241936393	ok	0.206209200807769	no_call
1	leiden5	MFI	exclude_grey	59	0	0.636014959589134	0.142213241936393	ok	0.206209200807769	no_call
2	leiden4	MFI	exclude_grey	39	0	0.0256902779761603	1	ok	1	no_call
2	leiden3	MFI	exclude_grey	39	0	0.0256902779761603	1	ok	1	no_call
2	leiden2	MFI	exclude_grey	38	0	-0.0646855441414859	1	ok	1	no_call
5	leiden1	MFI	exclude_grey	35	0	-0.811947671852456	0.293621543928906	ok	0.370218468432099	no_call
5	leiden4	MFI	exclude_grey	35	0	0.213801140023732	0.0800579199844347	ok	0.206209200807769	no_call
5	leiden2	MFI	exclude_grey	35	0	0.213801140023732	0.0800579199844347	ok	0.206209200807769	no_call
5	leiden6	MFI	exclude_grey	35	0	0.213801140023732	0.0800579199844347	ok	0.206209200807769	no_call
5	leiden3	MFI	exclude_grey	35	0	0.213801140023732	0.0800579199844347	ok	0.206209200807769	no_call
5	leiden5	MFI	exclude_grey	35	0	-0.0432568882424716	0.833634883024682	ok	1	no_call
2	leiden1	MFI	exclude_grey	34	0	0.029468260031478	1	ok	1	no_call
2	leiden5	MFI	exclude_grey	36	0	-0.0152142179398415	1	ok	1	no_call
2	leiden6	MFI	exclude_grey	7	0	0		insufficient_n		no_call
4	leiden4	MFI	exclude_grey	48	0	-0.158419613396287	0.100348246462291	ok	0.206209200807769	no_call
4	leiden1	MFI	exclude_grey	48	0	-0.158419613396287	0.100348246462291	ok	0.206209200807769	no_call
4	leiden2	MFI	exclude_grey	48	0	-0.158419613396287	0.100348246462291	ok	0.206209200807769	no_call
4	leiden5	MFI	exclude_grey	46	0	0.82653711337193	0.100348246462291	ok	0.206209200807769	no_call
4	leiden6	MFI	exclude_grey	43	0	-0.176840498674925	0.100348246462291	ok	0.206209200807769	no_call
4	leiden3	MFI	exclude_grey	48	0	-0.158419613396287	0.100348246462291	ok	0.206209200807769	no_call
3	leiden1	DCI	exclude_grey	32	0.9304416681265	0.551961412660897	0.0189396367876712	ok	0.0305138592690258	enriched
3	leiden2	DCI	exclude_grey	32	2.75616094664402	2.49094257269396	6.88882058876853e-06	ok	4.99439492685719e-05	enriched
3	leiden3	DCI	exclude_grey	32	0.462226170144178	-0.311369322990772	0.326250454895399	ok	0.394219299665274	no_call
3	leiden4	DCI	exclude_grey	32	1.14997897875687	0.882196622525147	0.00689244254993736	ok	0.0142772024248703	enriched
3	leiden5	DCI	exclude_grey	32	0.323858750048633	0.0232532725519019	0.354655182630313	ok	0.411400011851163	no_call
3	leiden6	DCI	exclude_grey	24	-1.96443463616598	-4.84931274325485	0.0044711106157731	ok	0.0108051839881183	depleted
1	leiden3	DCI	exclude_grey	60	1.3162688422846	1.81769272599226	0.000680344730629033	ok	0.001793636108022	enriched
1	leiden4	DCI	exclude_grey	60	1.03739988994505	1.23972604694575	0.000332227182817967	ok	0.000963458830172104	enriched
1	leiden1	DCI	exclude_grey	60	-0.014841882445166	-0.344956128119991	0.629674533992143	ok	0.702329287914313	no_call
1	leiden2	DCI	exclude_grey	60	1.56746768188445	1.35559891428286	7.13960711478542e-05	ok	0.000345081010547962	enriched
1	leiden6	DCI	exclude_grey	51	-1.19800273688112	-2.37511279201178	0.0540734846662994	ok	0.0784065527661342	no_call
1	leiden5	DCI	exclude_grey	59	-2.32460933066598	-2.08394815514325	0.00891298845169819	ok	0.016154791568703	depleted
2	leiden4	DCI	exclude_grey	39	-0.686444549150965	-2.2072104817518	0.0139439151698106	ok	0.0237866788190887	depleted
2	leiden3	DCI	exclude_grey	39	2.74207905001093	2.98348189061367	0.000114812445375453	ok	0.000475651559412592	enriched
2	leiden2	DCI	exclude_grey	38	1.55036097193907	-0.00214100719453707	0.993732451868159	ok	0.993732451868159	no_call
5	leiden1	DCI	exclude_grey	35	1.52242710777251	0.913617271319953	0.00856735253037497	ok	0.016154791568703	enriched
5	leiden4	DCI	exclude_grey	35	1.42492587250744	1.5531899203664	1.84269263293643e-05	ok	0.000106876172710313	enriched
5	leiden2	DCI	exclude_grey	35	3.13351768369889	3.35592164309448	2.58769141670957e-07	ok	3.75215255422888e-06	enriched
5	leiden6	DCI	exclude_grey	35	0.877401223467293	0.681852939756124	0.00607868543117391	ok	0.013560144423388	enriched
5	leiden3	DCI	exclude_grey	35	1.20871461866112	-0.236046620034218	0.967337464699107	ok	0.993732451868159	no_call
5	leiden5	DCI	exclude_grey	35	-8.41562136188611	-6.26853515450274	3.70807369903559e-06	ok	3.58447124240107e-05	depleted
2	leiden1	DCI	exclude_grey	34	2.20172732289578	1.12209241011922	0.0368852377873856	ok	0.056298520833378	no_call
2	leiden5	DCI	exclude_grey	36	0	-1.64198030509786	0.120064925978221	ok	0.165803945398496	no_call
2	leiden6	DCI	exclude_grey	7	2.29927202682477	-1.31901109039304		insufficient_n		no_call
4	leiden4	DCI	exclude_grey	48	1.43901336615499	1.47010243273267	0.000192810878226731	ok	0.000684645212813079	enriched
4	leiden1	DCI	exclude_grey	48	1.00464290426815	-0.709767439031409	0.655481881899815	ok	0.704036095373875	no_call
4	leiden2	DCI	exclude_grey	48	3.29109494798973	3.42580083004017	5.51470946558692e-09	ok	1.59926574502021e-07	enriched
4	leiden5	DCI	exclude_grey	46	-7.45389175326038	-4.73827791560641	0.000212476100528197	ok	0.000684645212813079	depleted
4	leiden6	DCI	exclude_grey	43	2.11139492904745	1.37211245435993	0.132753561055404	ok	0.174993330482124	no_call
4	leiden3	DCI	exclude_grey	48	0.386785423070783	-0.874470228316055	0.19802583721294	ok	0.249684751268489	no_call
3	leiden1	MII	exclude_grey	32	0.114404431676584	-0.120167339756902	0.101806684597247	ok	0.173670226665893	no_call
3	leiden2	MII	exclude_grey	32	-0.460542767882015	-0.373964905118534	0.000131339518635754	ok	0.000761769208087374	depleted
3	leiden3	MII	exclude_grey	32	-0.583792705499286	-0.121272234995142	0.0242451394305973	ok	0.0585924202906102	no_call
3	leiden4	MII	exclude_grey	32	-0.458425811234343	-0.200056770995578	0.0125493420899973	ok	0.040436768956658	depleted
3	leiden5	MII	exclude_grey	32	0.293963614124751	0.289680281136184	0.0242451394305973	ok	0.0585924202906102	no_call
3	leiden6	MII	exclude_grey	24	1.26717397741833	0.701041292973296	0.00046525815807105	ok	0.0020635888284605	enriched
1	leiden3	MII	exclude_grey	60	0.143905305109347	0.300958695319	0.204128618913323	ok	0.281891902308874	no_call
1	leiden4	MII	exclude_grey	60	-0.33466975151742	0.274170348235868	0.420187769542372	ok	0.468670973720338	no_call
1	leiden1	MII	exclude_grey	60	0.652361991630683	0.915588319121731	2.51201975173311e-07	ok	3.75215255422888e-06	enriched
1	leiden2	MII	exclude_grey	60	0.00886078973672833	0.436464426476264	0.0954342818770144	ok	0.172974635902089	no_call
1	leiden6	MII	exclude_grey	51	0.889708115591047	-1.94236542384066	0.981304349856116	ok	0.981304349856116	no_call
1	leiden5	MII	exclude_grey	59	0.169167824299201	-0.280852046327083	0.117300629090369	ok	0.188984346867817	no_call
2	leiden4	MII	exclude_grey	39	0.284189207068211	0.199955943482214	0.243920917143643	ok	0.307552460746332	no_call
2	leiden3	MII	exclude_grey	39	2.40151352191181	1.89137463204233	0.000498107648249087	ok	0.0020635888284605	enriched
2	leiden2	MII	exclude_grey	38	1.62377199955385	0.92296176686769	0.0148349958971087	ok	0.0430214881016153	enriched
5	leiden1	MII	exclude_grey	35	0.0124771601333109	0.170415729166179	0.337972069030974	ok	0.408382916745761	no_call
5	leiden4	MII	exclude_grey	35	-0.637545031381781	-0.536387767390866	5.79320231448374e-05	ok	0.000560009557066762	depleted
5	leiden2	MII	exclude_grey	35	-0.469423698848394	-0.309228578092551	0.00013102185346389	ok	0.000761769208087374	depleted
5	leiden6	MII	exclude_grey	35	1.23827140546478	1.41485641169945	2.58769141670957e-07	ok	3.75215255422888e-06	enriched
5	leiden3	MII	exclude_grey	35	-0.5293005716265	-0.684458478089462	0.075545699704387	ok	0.146055019428481	no_call
5	leiden5	MII	exclude_grey	35	0.0764083391013846	-0.0551973172927499	0.241555078135558	ok	0.307552460746332	no_call
2	leiden1	MII	exclude_grey	34	0.716521947877224	-0.757749399419542	0.784434888427729	ok	0.812450420157291	no_call
2	leiden5	MII	exclude_grey	36	0.0163639955582238	-2.17531275783519	0.0745618476803788	ok	0.146055019428481	no_call
2	leiden6	MII	exclude_grey	7	0.982373710606726	-1.79424296058546		insufficient_n		no_call
4	leiden4	MII	exclude_grey	48	-0.625611081311083	-0.0774324688924151	0.403206420968855	ok	0.467719448323872	no_call
4	leiden1	MII	exclude_grey	48	0.292503891654458	0.150431013668796	0.155453004897579	ok	0.237270375896305	no_call
4	leiden2	MII	exclude_grey	48	-0.259725844579117	0.264860117189557	0.618877084899694	ok	0.664719831929301	no_call
4	leiden5	MII	exclude_grey	46	0.105014696020166	-0.363843717103213	0.186178067474629	ok	0.269958197838212	no_call
4	leiden6	MII	exclude_grey	43	1.10642458809205	-0.277352328459382	0.0095954383789316	ok	0.034783464123627	enriched
4	leiden3	MII	exclude_grey	48	0.409928193249304	0.259286361169504	0.0751560920796528	ok	0.146055019428481	no_call
3	leiden1	SRPI	exclude_grey	32	0.219212173715404	0.39577314087238	0.00615524322624332	ok	0.00892510267805281	enriched
3	leiden2	SRPI	exclude_grey	32	-0.0240134495251759	0.0586246325468173	0.68766400435174	ok	0.738602078748165	no_call
3	leiden3	SRPI	exclude_grey	32	0.308727305207955	0.391958984449642	0.000367832868577958	ok	0.000592619621597822	enriched
3	leiden4	SRPI	exclude_grey	32	0.00944347718097216	0.170023009357628	0.506810412041426	ok	0.612395914550057	no_call
3	leiden5	SRPI	exclude_grey	32	0.656577961614568	0.660465312078846	5.28380481987676e-06	ok	1.27691949813688e-05	enriched
3	leiden6	SRPI	exclude_grey	24	-0.984488653261168	-2.23579343907375	1.94224739173131e-05	ok	3.75501162401387e-05	depleted
1	leiden3	SRPI	exclude_grey	60	0.772439492056559	0.885006833969367	1.04836853233785e-10	ok	3.04026874377975e-09	enriched
1	leiden4	SRPI	exclude_grey	60	0.781170036338579	0.800753456602459	2.42279115865489e-09	ok	2.3420314533664e-08	enriched
1	leiden1	SRPI	exclude_grey	60	0.578599833309411	0.583141762954975	4.27957866828004e-06	ok	1.1282525580011e-05	enriched
1	leiden2	SRPI	exclude_grey	60	0.542968908442946	0.624144062220226	2.51201975173311e-07	ok	1.04069389714658e-06	enriched
1	leiden6	SRPI	exclude_grey	51	-6.8194496297315	-4.40093300771306	5.30109746670603e-10	ok	7.68659132672375e-09	depleted
1	leiden5	SRPI	exclude_grey	59	1.09986210820461	0.862115533026176	3.15819060586354e-07	ok	1.14484409462553e-06	enriched
2	leiden4	SRPI	exclude_grey	39	0.255055982974764	0.734624504703055	0.000498107648249087	ok	0.000760269568380186	enriched
2	leiden3	SRPI	exclude_grey	39	1.05423716584058	1.34121085519553	5.90954779798786e-08	ok	2.85628143569413e-07	enriched
2	leiden2	SRPI	exclude_grey	38	0.00769232071554643	-0.273927661322237	0.827792107846902	ok	0.857356111698578	no_call
5	leiden1	SRPI	exclude_grey	35	-0.275276395436904	-0.259136439907794	1.84269263293643e-05	ok	3.75501162401387e-05	depleted
5	leiden4	SRPI	exclude_grey	35	-0.161692585198118	-0.0454762893231004	0.0703120253271391	ok	0.0970975587850969	no_call
5	leiden2	SRPI	exclude_grey	35	-0.269362545186786	-0.2027560883125	5.03841386016835e-05	ok	9.13212512155513e-05	depleted
5	leiden6	SRPI	exclude_grey	35	-0.525109354382324	-0.544777310010253	2.11867547074472e-06	ok	6.14415886515968e-06	depleted
5	leiden3	SRPI	exclude_grey	35	0.478141272097734	0.407160908718474	0.00013102185346389	ok	0.000223507867673694	enriched
5	leiden5	SRPI	exclude_grey	35	0.888336346933374	0.644985218835173	7.47495622189464e-06	ok	1.66749023411496e-05	enriched
2	leiden1	SRPI	exclude_grey	34	0.384233055439918	-0.844128900128065	0.620036273817229	ok	0.714664835869344	no_call
2	leiden5	SRPI	exclude_grey	36	-0.120788100012871	0.0097227364729097	0.931141958770873	ok	0.931141958770873	no_call
2	leiden6	SRPI	exclude_grey	7	-6.99814041521511	-6.02828054492433		insufficient_n		no_call
4	leiden4	SRPI	exclude_grey	48	-0.0822961407123843	0.326879222300845	0.177421879579434	ok	0.233874295809254	no_call
4	leiden1	SRPI	exclude_grey	48	-0.027592505598224	0.241888174378475	0.201623477522137	ok	0.254220906440955	no_call
4	leiden2	SRPI	exclude_grey	48	-0.205078856602769	0.145984751300729	0.640733990779412	ok	0.714664835869344	no_call
4	leiden5	SRPI	exclude_grey	46	0.879675844525883	0.971227593503556	5.6204902130236e-07	ok	1.81104684641872e-06	enriched
4	leiden6	SRPI	exclude_grey	43	-1.05223480452412	-2.89021590668621	2.5097897014694e-08	ok	1.45567802685225e-07	depleted
4	leiden3	SRPI	exclude_grey	48	0.712329669084852	0.943639824652105	4.8757254796769e-09	ok	3.53490097276575e-08	enriched
