core	module	index	n	age_min_kyr	age_max_kyr	mean	median	sd	iqr	spearman_rho_age	spearman_p_age	scope	group_level	state	state_label	spearman_q_age
ST8	leiden1	SRPI	111	1.5215	107.683	-1.09866835596653	-0.756866369195562	1.84832592529975	0.676069702175346	0.301797216839	0.00128619698864257	sample_module	core			0.00775280088575427
ST8	leiden2	SRPI	114	1.5215	107.683	-1.13031294336278	-0.921892490475443	1.36647668921121	0.200849882554173	0.069124311979036	0.464909436747249	sample_module	core			0.685129696259104
ST8	leiden3	SRPI	115	1.5215	107.683	-0.233478682411742	-0.116085997438403	0.469981550805963	0.574309313884715	0.263071096030932	0.00450404421664862	sample_module	core			0.0157641547582702
ST8	leiden4	SRPI	115	1.5215	107.683	-0.787124007612115	-0.805423500772622	0.167836173426817	0.222551860655401	0.274225270704532	0.00302010736914924	sample_module	core			0.012080429476597
ST8	grey	SRPI	103	1.5215	107.683	-1.03189460181717	-0.449093366817016	2.57697826685108	1.62978527207762	0.475093525865012	3.96287494358598e-07	sample_module	core			1.10960498420408e-05
ST8	leiden5	SRPI	112	1.5215	107.683	-0.533480539086114	-0.201712890527712	1.30500732878953	1.24625881157128	-0.439202940178805	1.2695962275637e-06	sample_module	core			1.77743471858917e-05
ST8	leiden6	SRPI	81	1.5215	104.692	-3.30891410690667	-1.67883423915135	3.32227685915546	2.08500096134	-0.0563939551931662	0.617036242658345	sample_module	core			0.751174556279724
ST13	leiden3	SRPI	48	5.659	148.086	-0.847200790350649	-1.03279216412793	0.5707907906717	0.785435101202041	0.375922709509336	0.00845910017011063	sample_module	core			0.0263172005292331
ST13	leiden4	SRPI	48	5.659	148.086	-0.750416813463563	-0.762880685625386	0.142945013021685	0.191550599574202	0.256730351715154	0.0781622223979876	sample_module	core			0.169494787000643
ST13	leiden2	SRPI	48	5.659	148.086	-1.07464003676814	-1.04355752573871	0.180146736212674	0.225384143997573	-0.270842379504993	0.0626090717560404	sample_module	core			0.159368546288103
ST13	leiden5	SRPI	46	5.659	148.086	-0.725791275754902	-0.47904346775464	1.49576879081662	0.812858407223424	-0.327906259636139	0.0261032825439147	sample_module	core			0.0730891911229611
ST13	leiden1	SRPI	48	5.659	148.086	-1.22208213855627	-1.06962982723292	1.32090809300025	0.791054431619571	-0.0956930008222791	0.517637182037358	sample_module	core			0.710572206640004
